fips,wage,employment
54073,37651.85632483082,1921
54075,20197.337933474875,2826
54077,21340.643383084578,5025
54079,30275.351276696085,14843
54081,24600.833922118,24627
54083,19970.164901016586,9345
54085,22601.221821099076,2493
54087,20706.777740074653,2947
54089,17988.471467391304,1472
54091,21401.77390438247,2008
54093,18569.98341550874,2231
54095,33848.568245125345,1795
54097,23814.464234959734,6333
54099,25369.65417867435,6246
54101,23795.54384816754,1528
54103,19116.91114701131,3714
54105,13814.570405727924,419
54107,27162.45207754724,36726
54109,26314.730206006454,4029
55001,21211.415453527436,2679
55003,23653.657455382843,6948
55005,22706.84872756192,17604
55007,16828.754660700968,2682
55009,31265.617068662857,129313
55011,28385.027290936403,3994
55013,22000.552789934354,3656
55015,26735.524117178513,11299
55017,26025.20384234284,18166
55019,22259.55210117244,7591
55021,23678.025571002978,16112
55023,21152.202095808385,6680
55025,31150.635425160093,209721
55027,28921.546749598714,29904
55029,20800.517284390593,11224
55031,23167.300970149252,13400
55033,24063.66247179309,11522
55035,25594.58673738932,47321
55037,17590.051442910917,797
55039,28643.972465401865,41693
55041,19171.69820872274,2568
55043,20407.45690654711,12937
55045,23624.730826246392,12817
55047,23279.578378378377,6290
55049,24465.055852156056,9740
55051,18107.47400611621,1962
55053,24446.540049360556,8914
55055,26939.811539430586,31752
55057,24725.632938490082,7007
55059,31126.608856515206,43245
55061,24564.178228782286,5420
55063,26759.26700474635,55411
55065,20770.88382594417,2436
55067,21703.320083061408,6742
55069,23402.285456369107,9970
55071,28341.20453627466,32185
55073,28723.85310496119,59260
55075,25655.872142857144,16800
55077,22082.363154406892,3018
55078,22350.043173862312,1714
55079,34274.4260814087,470220
55081,21717.469885202077,12718
55083,20921.533696215654,7716
55085,24088.939825811558,15156
55087,30621.68914341586,85911
55089,33413.02521601626,35414
55091,22822.470697100554,1621
55093,21653.801014136447,6508
55095,23718.767519096647,12044
55097,26396.197027537895,26981
55099,24436.109765329296,5284
55101,32290.195519669567,69727
55103,22685.96246592577,4769
55105,31157.762395955677,58749
55107,21679.651785714286,4816
55109,26102.032899429385,22432
55111,24352.366478029293,30040
55113,21012.60915946294,5437
55115,21835.680127216652,10376
55117,30427.929276764444,54989
55119,24189.413703269507,7677
55121,24234.349630812212,10022
55123,19694.81536576829,5714
55125,19313.203250863062,6952
55127,25652.063198154443,32944
55129,19403.28590425532,4512
55131,28818.79113025259,42955
55133,35933.601814162736,205384
55135,24944.604679802957,17052
55137,18637.8056128766,4846
55139,34640.587499842295,79263
55141,32188.52214505584,39309
56001,19482.018776765126,9107
56003,27112.643708116157,2686
56005,34458.40428468161,15217
56007,22843.561684596018,4369
56009,26893.443807704552,3141
56011,22321.435433070867,1270
56013,21257.055804878048,10250
56015,19530.17592908285,2933
56017,19017.47783933518,1444
56019,17475.054296257247,1897
56021,23968.725687889135,24895
56023,25652.062063181438,3577
56025,29141.781543534104,26083
56027,14894.831460674157,445
56029,21671.71895124195,8696
56031,24809.89010989011,2548
56033,21052.464755522462,8058
56035,24559.082200647248,1545
56037,36075.43058091567,14787
56039,25877.67895608948,14484
56041,24710.704246713853,5934
56043,23850.681883537025,2782
56045,26279.841471571905,1495
72001,9232.433834586465,1330
72003,13816.376251390433,3596
72005,19473.94403697378,9953
72007,16073.707702435813,1519
72009,16945.44948272067,4543
72011,19304.979304635763,3624
72013,16805.22295870056,13729
72015,16451.86022433132,1159
72017,33869.608140462886,8771
72019,11548.438457736036,2023
72021,15605.023120567375,49350
72023,13279.389425657542,3726
72025,16434.200318527695,33906
72027,13888.01706629055,7090
72029,15035.853924418605,2752
72031,19832.856147674975,39763
72033,19348.892017686758,12891
72035,17792.610026619343,6762
72037,19365.966115051222,1269
72039,14413.687699171447,1569
72041,25101.286766059267,5433
72043,14090.986083499007,3018
72045,11168.874131944445,1152
72047,10731.537728026535,2412
72049,11490.901907356949,367
72051,20109.28848114169,5886
72053,17211.183286148684,9537
72054,12425.890625,448
72055,12076.605,1000
72057,20187.104382859237,8191
72059,12731.015138772078,1189
72061,22336.30148821533,42131
72063,21046.14883551674,2748
72065,12083.714179104478,5360
72067,15733.230927835051,1455
72069,18712.86114151681,12790
72071,12128.065924073653,4399
72073,17179.269266055046,2180
72075,12366.775958074026,3053
72077,26734.81670693821,2897
72079,10248.548532731376,2215
72081,10947.76357335387,2597
72083,8053.365949119374,511
72085,27439.677083333332,6432
72087,16148.548245614034,684
72089,15300.789828749352,1927
72091,22568.89760638298,15040
72093,16527.476232394365,1136
72095,11612.228476821192,302
72097,14232.409193175426,32002
72099,14833.53841870824,3592
72101,12023.143103448276,2320
72103,13383.74548736462,1662
72105,12975.367464539007,2256
72107,9067.562084257206,902
72109,12256.617056856187,1196
72111,19073.677204658903,2404
72113,16298.608955845237,38433
72115,10314.386113886114,2002
72117,12382.610894941634,771
72119,15082.277709105892,4854
72121,17490.019421860885,2214
72123,11964.712519936204,2508
72125,16925.782254344147,6503
72127,20391.137963839607,218637
72129,18935.210416666665,3360
72131,11128.645868945869,3510
72133,15882.261068334938,4156
72135,14469.041340782123,1790
72137,18937.019518272424,9632
72139,12141.844939069882,8042
72141,9942.623554153522,1902
72143,17194.177164028293,2969
72145,20379.473929872496,8784
72147,16330.489566613162,623
72149,14479.261267605634,1420
72151,17406.912143928035,3335
72153,11792.039559925093,4272
78010,28077.121795403633,12053
78020,20178.2526368659,1991
78030,22985.70600755235,14565
